index_name,tradingsymbol,option_type,strike,expiry,instrument_token,lot_size,tick_size,segment,exchange,dte
SENSEX,SENSEX2611592500PE,PE,92500,2026-01-15,298934789,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592600CE,CE,92600,2026-01-15,298065413,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592600PE,PE,92600,2026-01-15,298473221,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592700CE,CE,92700,2026-01-15,298647557,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592700PE,PE,92700,2026-01-15,299044357,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592800CE,CE,92800,2026-01-15,298174981,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592800PE,PE,92800,2026-01-15,298588421,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592900CE,CE,92900,2026-01-15,298775557,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611592900PE,PE,92900,2026-01-15,298115589,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593000CE,CE,93000,2026-01-15,297977349,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593000PE,PE,93000,2026-01-15,298395653,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593100CE,CE,93100,2026-01-15,297489413,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593100PE,PE,93100,2026-01-15,297912325,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593200CE,CE,93200,2026-01-15,298101253,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593200PE,PE,93200,2026-01-15,297425925,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593300CE,CE,93300,2026-01-15,209931013,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2611593300PE,PE,93300,2026-01-15,210090245,20,0.05,BFO-OPT,BFO,9
SENSEX,SENSEX2612276900CE,CE,76900,2026-01-22,210187781,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612276900PE,PE,76900,2026-01-22,210036741,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277000CE,CE,77000,2026-01-22,210090501,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277000PE,PE,77000,2026-01-22,210077445,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277100CE,CE,77100,2026-01-22,210190341,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277100PE,PE,77100,2026-01-22,210040325,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277200CE,CE,77200,2026-01-22,209983493,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277200PE,PE,77200,2026-01-22,210141701,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277300CE,CE,77300,2026-01-22,209941509,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277300PE,PE,77300,2026-01-22,210097925,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277400CE,CE,77400,2026-01-22,210044421,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277400PE,PE,77400,2026-01-22,210202885,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277500CE,CE,77500,2026-01-22,210010629,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277500PE,PE,77500,2026-01-22,209996293,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277600CE,CE,77600,2026-01-22,210103813,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277600PE,PE,77600,2026-01-22,209954821,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277700CE,CE,77700,2026-01-22,210209797,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277700PE,PE,77700,2026-01-22,210054661,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277800CE,CE,77800,2026-01-22,300051461,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277800PE,PE,77800,2026-01-22,299954181,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277900CE,CE,77900,2026-01-22,299919621,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612277900PE,PE,77900,2026-01-22,300015365,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278000CE,CE,78000,2026-01-22,299942917,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278000PE,PE,78000,2026-01-22,300044805,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278100CE,CE,78100,2026-01-22,299922437,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278100PE,PE,78100,2026-01-22,300016901,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278200CE,CE,78200,2026-01-22,299981317,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278200PE,PE,78200,2026-01-22,300084485,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278300CE,CE,78300,2026-01-22,299959813,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278300PE,PE,78300,2026-01-22,299949829,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278400CE,CE,78400,2026-01-22,300022533,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278400PE,PE,78400,2026-01-22,299929349,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278500CE,CE,78500,2026-01-22,300087813,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278500PE,PE,78500,2026-01-22,299986693,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278600CE,CE,78600,2026-01-22,300063237,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278600PE,PE,78600,2026-01-22,299966725,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278700CE,CE,78700,2026-01-22,299932165,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278700PE,PE,78700,2026-01-22,300029957,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278800CE,CE,78800,2026-01-22,299907333,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278800PE,PE,78800,2026-01-22,299899653,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278900CE,CE,78900,2026-01-22,299970309,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612278900PE,PE,78900,2026-01-22,300069637,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279000CE,CE,79000,2026-01-22,299992581,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279000PE,PE,79000,2026-01-22,299900933,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279100CE,CE,79100,2026-01-22,299971845,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279100PE,PE,79100,2026-01-22,299961861,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279200CE,CE,79200,2026-01-22,300037125,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279200PE,PE,79200,2026-01-22,299938821,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279300CE,CE,79300,2026-01-22,299905029,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279300PE,PE,79300,2026-01-22,300000261,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279400CE,CE,79400,2026-01-22,300075013,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279400PE,PE,79400,2026-01-22,299978245,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279500CE,CE,79500,2026-01-22,299942661,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279500PE,PE,79500,2026-01-22,300044549,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279600CE,CE,79600,2026-01-22,299921669,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279600PE,PE,79600,2026-01-22,299911941,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279700CE,CE,79700,2026-01-22,299980549,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279700PE,PE,79700,2026-01-22,300083717,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279800CE,CE,79800,2026-01-22,300047109,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279800PE,PE,79800,2026-01-22,299949317,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279900CE,CE,79900,2026-01-22,300022277,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612279900PE,PE,79900,2026-01-22,299928837,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280000CE,CE,80000,2026-01-22,299930629,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280000PE,PE,80000,2026-01-22,300027141,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280100CE,CE,80100,2026-01-22,299988229,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280100PE,PE,80100,2026-01-22,299897093,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280200CE,CE,80200,2026-01-22,299968005,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280200PE,PE,80200,2026-01-22,300066821,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280300CE,CE,80300,2026-01-22,300031493,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280300PE,PE,80300,2026-01-22,299935237,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280400CE,CE,80400,2026-01-22,300004869,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280400PE,PE,80400,2026-01-22,299996165,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280500CE,CE,80500,2026-01-22,300071173,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280500PE,PE,80500,2026-01-22,299973381,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280600CE,CE,80600,2026-01-22,299938565,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280600PE,PE,80600,2026-01-22,300040197,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280700CE,CE,80700,2026-01-22,299915525,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280700PE,PE,80700,2026-01-22,300013061,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280800CE,CE,80800,2026-01-22,299977989,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280800PE,PE,80800,2026-01-22,300080389,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280900CE,CE,80900,2026-01-22,299954949,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612280900PE,PE,80900,2026-01-22,300056069,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281000CE,CE,81000,2026-01-22,299979781,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281000PE,PE,81000,2026-01-22,300081157,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281100CE,CE,81100,2026-01-22,300045573,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281100PE,PE,81100,2026-01-22,299947013,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281200CE,CE,81200,2026-01-22,300018949,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281200PE,PE,81200,2026-01-22,300009733,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281300CE,CE,81300,2026-01-22,300085509,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281300PE,PE,81300,2026-01-22,299983877,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281400CE,CE,81400,2026-01-22,299950853,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281400PE,PE,81400,2026-01-22,300052229,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281500CE,CE,81500,2026-01-22,299930373,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281500PE,PE,81500,2026-01-22,300026885,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281600CE,CE,81600,2026-01-22,299987461,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281600PE,PE,81600,2026-01-22,299896837,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281700CE,CE,81700,2026-01-22,299967237,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281700PE,PE,81700,2026-01-22,300066565,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281800CE,CE,81800,2026-01-22,300030469,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281800PE,PE,81800,2026-01-22,299934981,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281900CE,CE,81900,2026-01-22,300004357,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612281900PE,PE,81900,2026-01-22,299995909,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282000CE,CE,82000,2026-01-22,300033541,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282000PE,PE,82000,2026-01-22,300023045,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282100CE,CE,82100,2026-01-22,299901701,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282100PE,PE,82100,2026-01-22,299997701,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282200CE,CE,82200,2026-01-22,299962629,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282200PE,PE,82200,2026-01-22,300063749,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282300CE,CE,82300,2026-01-22,299940613,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282300PE,PE,82300,2026-01-22,300041733,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282400CE,CE,82400,2026-01-22,300001285,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282400PE,PE,82400,2026-01-22,299908101,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282500CE,CE,82500,2026-01-22,299978757,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282500PE,PE,82500,2026-01-22,300080901,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282600CE,CE,82600,2026-01-22,300045317,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282600PE,PE,82600,2026-01-22,299946245,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282700CE,CE,82700,2026-01-22,300018437,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282700PE,PE,82700,2026-01-22,300009477,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282800CE,CE,82800,2026-01-22,300084741,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282800PE,PE,82800,2026-01-22,299983621,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282900CE,CE,82900,2026-01-22,299950085,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612282900PE,PE,82900,2026-01-22,300051717,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283000CE,CE,83000,2026-01-22,299973893,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283000PE,PE,83000,2026-01-22,300076037,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283100CE,CE,83100,2026-01-22,299952901,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283100PE,PE,83100,2026-01-22,300054021,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283200CE,CE,83200,2026-01-22,300013829,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283200PE,PE,83200,2026-01-22,299923461,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283300CE,CE,83300,2026-01-22,299989509,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283300PE,PE,83300,2026-01-22,299897605,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283400CE,CE,83400,2026-01-22,300057349,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283400PE,PE,83400,2026-01-22,299960069,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283500CE,CE,83500,2026-01-22,300032517,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283500PE,PE,83500,2026-01-22,300022789,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283600CE,CE,83600,2026-01-22,299901445,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283600PE,PE,83600,2026-01-22,299997445,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283700CE,CE,83700,2026-01-22,299962117,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283700PE,PE,83700,2026-01-22,300063493,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283800CE,CE,83800,2026-01-22,299939589,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283800PE,PE,83800,2026-01-22,300041477,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283900CE,CE,83900,2026-01-22,300000773,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612283900PE,PE,83900,2026-01-22,299907845,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284000CE,CE,84000,2026-01-22,300028165,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284000PE,PE,84000,2026-01-22,299933445,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284100CE,CE,84100,2026-01-22,300003077,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284100PE,PE,84100,2026-01-22,299992837,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284200CE,CE,84200,2026-01-22,300067845,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284200PE,PE,84200,2026-01-22,299972101,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284300CE,CE,84300,2026-01-22,300046853,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284300PE,PE,84300,2026-01-22,300037381,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284400CE,CE,84400,2026-01-22,299912709,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284400PE,PE,84400,2026-01-22,300011013,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284500CE,CE,84500,2026-01-22,299973637,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284500PE,PE,84500,2026-01-22,300075781,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284600CE,CE,84600,2026-01-22,299951877,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284600PE,PE,84600,2026-01-22,300053765,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284700CE,CE,84700,2026-01-22,300013573,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284700PE,PE,84700,2026-01-22,299922181,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284800CE,CE,84800,2026-01-22,299988997,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284800PE,PE,84800,2026-01-22,299980805,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284900CE,CE,84900,2026-01-22,300056837,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612284900PE,PE,84900,2026-01-22,299959301,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285000CE,CE,85000,2026-01-22,300082181,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285000PE,PE,85000,2026-01-22,299982085,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285100CE,CE,85100,2026-01-22,299947525,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285100PE,PE,85100,2026-01-22,300048389,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285200CE,CE,85200,2026-01-22,299927301,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285200PE,PE,85200,2026-01-22,300024069,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285300CE,CE,85300,2026-01-22,299984389,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285300PE,PE,85300,2026-01-22,300088581,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285400CE,CE,85400,2026-01-22,299964421,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285400PE,PE,85400,2026-01-22,300064517,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285500CE,CE,85500,2026-01-22,300027653,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285500PE,PE,85500,2026-01-22,299932933,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285600CE,CE,85600,2026-01-22,300002309,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285600PE,PE,85600,2026-01-22,299992325,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285700CE,CE,85700,2026-01-22,300067077,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285700PE,PE,85700,2026-01-22,299971333,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285800CE,CE,85800,2026-01-22,299935493,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285800PE,PE,85800,2026-01-22,300036357,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285900CE,CE,85900,2026-01-22,299912453,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612285900PE,PE,85900,2026-01-22,300010245,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286000CE,CE,86000,2026-01-22,299936517,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286000PE,PE,86000,2026-01-22,300038917,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286100CE,CE,86100,2026-01-22,299998213,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286100PE,PE,86100,2026-01-22,299905797,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286200CE,CE,86200,2026-01-22,299975429,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286200PE,PE,86200,2026-01-22,300078853,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286300CE,CE,86300,2026-01-22,300042757,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286300PE,PE,86300,2026-01-22,299944709,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286400CE,CE,86400,2026-01-22,300014341,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286400PE,PE,86400,2026-01-22,300005125,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286500CE,CE,86500,2026-01-22,300081669,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286500PE,PE,86500,2026-01-22,299981829,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286600CE,CE,86600,2026-01-22,299947269,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286600PE,PE,86600,2026-01-22,300048133,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286700CE,CE,86700,2026-01-22,299926533,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286700PE,PE,86700,2026-01-22,300023557,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286800CE,CE,86800,2026-01-22,299984133,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286800PE,PE,86800,2026-01-22,300088069,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286900CE,CE,86900,2026-01-22,299963653,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612286900PE,PE,86900,2026-01-22,299955205,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287000CE,CE,87000,2026-01-22,299985157,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287000PE,PE,87000,2026-01-22,300089605,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287100CE,CE,87100,2026-01-22,300054789,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287100PE,PE,87100,2026-01-22,299956229,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287200CE,CE,87200,2026-01-22,300029189,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287200PE,PE,87200,2026-01-22,300019717,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287300CE,CE,87300,2026-01-22,299899141,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287300PE,PE,87300,2026-01-22,299994117,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287400CE,CE,87400,2026-01-22,299961093,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287400PE,PE,87400,2026-01-22,300060421,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287500CE,CE,87500,2026-01-22,299936005,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287500PE,PE,87500,2026-01-22,300038405,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287600CE,CE,87600,2026-01-22,299997957,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287600PE,PE,87600,2026-01-22,299905541,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287700CE,CE,87700,2026-01-22,299974917,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287700PE,PE,87700,2026-01-22,299967749,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287800CE,CE,87800,2026-01-22,300041989,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287800PE,PE,87800,2026-01-22,299943685,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287900CE,CE,87900,2026-01-22,299908869,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612287900PE,PE,87900,2026-01-22,300004613,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288000CE,CE,88000,2026-01-22,300043781,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288000PE,PE,88000,2026-01-22,300033797,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288100CE,CE,88100,2026-01-22,299910661,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288100PE,PE,88100,2026-01-22,300007941,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288200CE,CE,88200,2026-01-22,299972869,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288200PE,PE,88200,2026-01-22,300072197,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288300CE,CE,88300,2026-01-22,299948293,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288300PE,PE,88300,2026-01-22,300049669,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288400CE,CE,88400,2026-01-22,300011781,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288400PE,PE,88400,2026-01-22,299916549,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288500CE,CE,88500,2026-01-22,299984901,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288500PE,PE,88500,2026-01-22,299979269,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288600CE,CE,88600,2026-01-22,300054277,20,0.05,BFO-OPT,BFO,16
SENSEX,SENSEX2612288600PE,PE,88600,2026-01-22,299955973,20,0.05,BFO-OPT,BFO,16
