fetch_date,instrument_token,tradingsymbol,name,exchange,instrument_type,expiry,strike,lot_size
2025-12-31,294011141,SENSEX26JAN82800CE,SENSEX,BFO,CE,2026-01-29,82800,20
2025-12-31,294826245,SENSEX26JAN82800PE,SENSEX,BFO,PE,2026-01-29,82800,20
2025-12-31,292911621,SENSEX26JAN82700CE,SENSEX,BFO,CE,2026-01-29,82700,20
2025-12-31,293703685,SENSEX26JAN82700PE,SENSEX,BFO,PE,2026-01-29,82700,20
2025-12-31,293795589,SENSEX26JAN82600CE,SENSEX,BFO,CE,2026-01-29,82600,20
2025-12-31,294610693,SENSEX26JAN82600PE,SENSEX,BFO,PE,2026-01-29,82600,20
2025-12-31,293490949,SENSEX26JAN82500PE,SENSEX,BFO,PE,2026-01-29,82500,20
2025-12-31,294744837,SENSEX26JAN82500CE,SENSEX,BFO,CE,2026-01-29,82500,20
2025-12-31,293617669,SENSEX26JAN82400CE,SENSEX,BFO,CE,2026-01-29,82400,20
2025-12-31,294363653,SENSEX26JAN82400PE,SENSEX,BFO,PE,2026-01-29,82400,20
2025-12-31,291441669,SENSEX26JAN82300PE,SENSEX,BFO,PE,2026-01-29,82300,20
2025-12-31,294493957,SENSEX26JAN82300CE,SENSEX,BFO,CE,2026-01-29,82300,20
2025-12-31,293392901,SENSEX26JAN82200CE,SENSEX,BFO,CE,2026-01-29,82200,20
2025-12-31,294108933,SENSEX26JAN82200PE,SENSEX,BFO,PE,2026-01-29,82200,20
2025-12-31,291230981,SENSEX26JAN82100PE,SENSEX,BFO,PE,2026-01-29,82100,20
2025-12-31,294244101,SENSEX26JAN82100CE,SENSEX,BFO,CE,2026-01-29,82100,20
2025-12-31,291334661,SENSEX26JAN82000CE,SENSEX,BFO,CE,2026-01-29,82000,20
2025-12-31,293861637,SENSEX26JAN82000PE,SENSEX,BFO,PE,2026-01-29,82000,20
2025-12-31,291572997,SENSEX26JAN81900PE,SENSEX,BFO,PE,2026-01-29,81900,20
2025-12-31,294665221,SENSEX26JAN81900CE,SENSEX,BFO,CE,2026-01-29,81900,20
2025-12-31,291724805,SENSEX26JAN81800CE,SENSEX,BFO,CE,2026-01-29,81800,20
2025-12-31,292695557,SENSEX26JAN81800PE,SENSEX,BFO,PE,2026-01-29,81800,20
2025-12-31,291360773,SENSEX26JAN81700PE,SENSEX,BFO,PE,2026-01-29,81700,20
2025-12-31,292807429,SENSEX26JAN81700CE,SENSEX,BFO,CE,2026-01-29,81700,20
2025-12-31,291485445,SENSEX26JAN81600CE,SENSEX,BFO,CE,2026-01-29,81600,20
2025-12-31,292521477,SENSEX26JAN81600PE,SENSEX,BFO,PE,2026-01-29,81600,20
2025-12-31,292613125,SENSEX26JAN81500CE,SENSEX,BFO,CE,2026-01-29,81500,20
2025-12-31,293370885,SENSEX26JAN81500PE,SENSEX,BFO,PE,2026-01-29,81500,20
2025-12-31,291266053,SENSEX26JAN81400CE,SENSEX,BFO,CE,2026-01-29,81400,20
2025-12-31,292244997,SENSEX26JAN81400PE,SENSEX,BFO,PE,2026-01-29,81400,20
2025-12-31,292392709,SENSEX26JAN81300CE,SENSEX,BFO,CE,2026-01-29,81300,20
2025-12-31,293106181,SENSEX26JAN81300PE,SENSEX,BFO,PE,2026-01-29,81300,20
2025-12-31,291819013,SENSEX26JAN81200PE,SENSEX,BFO,PE,2026-01-29,81200,20
2025-12-31,293245445,SENSEX26JAN81200CE,SENSEX,BFO,CE,2026-01-29,81200,20
2025-12-31,292050949,SENSEX26JAN81100CE,SENSEX,BFO,CE,2026-01-29,81100,20
2025-12-31,292872453,SENSEX26JAN81100PE,SENSEX,BFO,PE,2026-01-29,81100,20
2025-12-31,292982021,SENSEX26JAN81000CE,SENSEX,BFO,CE,2026-01-29,81000,20
2025-12-31,293754373,SENSEX26JAN81000PE,SENSEX,BFO,PE,2026-01-29,81000,20
2025-12-31,293283589,SENSEX26JAN80900PE,SENSEX,BFO,PE,2026-01-29,80900,20
2025-12-31,294513157,SENSEX26JAN80900CE,SENSEX,BFO,CE,2026-01-29,80900,20
2025-12-31,293422597,SENSEX26JAN80800CE,SENSEX,BFO,CE,2026-01-29,80800,20
2025-12-31,294136581,SENSEX26JAN80800PE,SENSEX,BFO,PE,2026-01-29,80800,20
2025-12-31,291245829,SENSEX26JAN80700PE,SENSEX,BFO,PE,2026-01-29,80700,20
2025-12-31,294264325,SENSEX26JAN80700CE,SENSEX,BFO,CE,2026-01-29,80700,20
2025-12-31,293161477,SENSEX26JAN80600CE,SENSEX,BFO,CE,2026-01-29,80600,20
2025-12-31,293880837,SENSEX26JAN80600PE,SENSEX,BFO,PE,2026-01-29,80600,20
2025-12-31,294009605,SENSEX26JAN80500CE,SENSEX,BFO,CE,2026-01-29,80500,20
2025-12-31,294824965,SENSEX26JAN80500PE,SENSEX,BFO,PE,2026-01-29,80500,20
2025-12-31,291134213,SENSEX26JAN80400CE,SENSEX,BFO,CE,2026-01-29,80400,20
2025-12-31,293702661,SENSEX26JAN80400PE,SENSEX,BFO,PE,2026-01-29,80400,20
2025-12-31,293792773,SENSEX26JAN80300CE,SENSEX,BFO,CE,2026-01-29,80300,20
2025-12-31,294604549,SENSEX26JAN80300PE,SENSEX,BFO,PE,2026-01-29,80300,20
2025-12-31,291652101,SENSEX26JAN80200PE,SENSEX,BFO,PE,2026-01-29,80200,20
2025-12-31,294741509,SENSEX26JAN80200CE,SENSEX,BFO,CE,2026-01-29,80200,20
2025-12-31,293615365,SENSEX26JAN80100CE,SENSEX,BFO,CE,2026-01-29,80100,20
2025-12-31,294360069,SENSEX26JAN80100PE,SENSEX,BFO,PE,2026-01-29,80100,20
2025-12-31,291439621,SENSEX26JAN80000PE,SENSEX,BFO,PE,2026-01-29,80000,20
2025-12-31,294491397,SENSEX26JAN80000CE,SENSEX,BFO,CE,2026-01-29,80000,20
2025-12-31,291437573,SENSEX26JAN79900CE,SENSEX,BFO,CE,2026-01-29,79900,20
2025-12-31,292464645,SENSEX26JAN79900PE,SENSEX,BFO,PE,2026-01-29,79900,20
2025-12-31,294103557,SENSEX26JAN79800CE,SENSEX,BFO,CE,2026-01-29,79800,20
2025-12-31,294887429,SENSEX26JAN79800PE,SENSEX,BFO,PE,2026-01-29,79800,20
2025-12-31,291223557,SENSEX26JAN79700CE,SENSEX,BFO,CE,2026-01-29,79700,20
2025-12-31,292174341,SENSEX26JAN79700PE,SENSEX,BFO,PE,2026-01-29,79700,20
2025-12-31,292326405,SENSEX26JAN79600CE,SENSEX,BFO,CE,2026-01-29,79600,20
2025-12-31,294703877,SENSEX26JAN79600PE,SENSEX,BFO,PE,2026-01-29,79600,20
2025-12-31,291755525,SENSEX26JAN79500PE,SENSEX,BFO,PE,2026-01-29,79500,20
2025-12-31,294806533,SENSEX26JAN79500CE,SENSEX,BFO,CE,2026-01-29,79500,20
2025-12-31,291937797,SENSEX26JAN79400CE,SENSEX,BFO,CE,2026-01-29,79400,20
2025-12-31,294444805,SENSEX26JAN79400PE,SENSEX,BFO,PE,2026-01-29,79400,20
2025-12-31,291507717,SENSEX26JAN79300PE,SENSEX,BFO,PE,2026-01-29,79300,20
2025-12-31,294571269,SENSEX26JAN79300CE,SENSEX,BFO,CE,2026-01-29,79300,20
2025-12-31,291621893,SENSEX26JAN79200CE,SENSEX,BFO,CE,2026-01-29,79200,20
2025-12-31,292636933,SENSEX26JAN79200PE,SENSEX,BFO,PE,2026-01-29,79200,20
2025-12-31,291299845,SENSEX26JAN79100PE,SENSEX,BFO,PE,2026-01-29,79100,20
2025-12-31,294319109,SENSEX26JAN79100CE,SENSEX,BFO,CE,2026-01-29,79100,20
2025-12-31,291409669,SENSEX26JAN79000CE,SENSEX,BFO,CE,2026-01-29,79000,20
2025-12-31,292424709,SENSEX26JAN79000PE,SENSEX,BFO,PE,2026-01-29,79000,20
2025-12-31,293102085,SENSEX26JAN78900CE,SENSEX,BFO,CE,2026-01-29,78900,20
2025-12-31,293833733,SENSEX26JAN78900PE,SENSEX,BFO,PE,2026-01-29,78900,20
2025-12-31,292764421,SENSEX26JAN78800PE,SENSEX,BFO,PE,2026-01-29,78800,20
2025-12-31,293947397,SENSEX26JAN78800CE,SENSEX,BFO,CE,2026-01-29,78800,20
2025-12-31,292867077,SENSEX26JAN78700CE,SENSEX,BFO,CE,2026-01-29,78700,20
2025-12-31,293663749,SENSEX26JAN78700PE,SENSEX,BFO,PE,2026-01-29,78700,20
2025-12-31,293751813,SENSEX26JAN78600CE,SENSEX,BFO,CE,2026-01-29,78600,20
2025-12-31,294549765,SENSEX26JAN78600PE,SENSEX,BFO,PE,2026-01-29,78600,20
2025-12-31,292669445,SENSEX26JAN78500CE,SENSEX,BFO,CE,2026-01-29,78500,20
2025-12-31,293447941,SENSEX26JAN78500PE,SENSEX,BFO,PE,2026-01-29,78500,20
2025-12-31,293557765,SENSEX26JAN78400CE,SENSEX,BFO,CE,2026-01-29,78400,20
2025-12-31,294292997,SENSEX26JAN78400PE,SENSEX,BFO,PE,2026-01-29,78400,20
2025-12-31,292487941,SENSEX26JAN78300CE,SENSEX,BFO,CE,2026-01-29,78300,20
2025-12-31,293195013,SENSEX26JAN78300PE,SENSEX,BFO,PE,2026-01-29,78300,20
2025-12-31,293328645,SENSEX26JAN78200CE,SENSEX,BFO,CE,2026-01-29,78200,20
2025-12-31,294044677,SENSEX26JAN78200PE,SENSEX,BFO,PE,2026-01-29,78200,20
2025-12-31,292936709,SENSEX26JAN78100PE,SENSEX,BFO,PE,2026-01-29,78100,20
2025-12-31,294189829,SENSEX26JAN78100CE,SENSEX,BFO,CE,2026-01-29,78100,20
2025-12-31,293070085,SENSEX26JAN78000CE,SENSEX,BFO,CE,2026-01-29,78000,20
2025-12-31,293814277,SENSEX26JAN78000PE,SENSEX,BFO,PE,2026-01-29,78000,20
2025-12-31,291531525,SENSEX26JAN77900PE,SENSEX,BFO,PE,2026-01-29,77900,20
2025-12-31,294597381,SENSEX26JAN77900CE,SENSEX,BFO,CE,2026-01-29,77900,20
2025-12-31,291645701,SENSEX26JAN77800CE,SENSEX,BFO,CE,2026-01-29,77800,20
2025-12-31,292654085,SENSEX26JAN77800PE,SENSEX,BFO,PE,2026-01-29,77800,20
2025-12-31,291319813,SENSEX26JAN77700PE,SENSEX,BFO,PE,2026-01-29,77700,20
2025-12-31,294355973,SENSEX26JAN77700CE,SENSEX,BFO,CE,2026-01-29,77700,20
2025-12-31,291433733,SENSEX26JAN77600CE,SENSEX,BFO,CE,2026-01-29,77600,20
2025-12-31,292459781,SENSEX26JAN77600PE,SENSEX,BFO,PE,2026-01-29,77600,20
2025-12-31,294099973,SENSEX26JAN77500CE,SENSEX,BFO,CE,2026-01-29,77500,20
2025-12-31,294884613,SENSEX26JAN77500PE,SENSEX,BFO,PE,2026-01-29,77500,20
2025-12-31,291221253,SENSEX26JAN77400CE,SENSEX,BFO,CE,2026-01-29,77400,20
2025-12-31,292169221,SENSEX26JAN77400PE,SENSEX,BFO,PE,2026-01-29,77400,20
2025-12-31,292323589,SENSEX26JAN77300CE,SENSEX,BFO,CE,2026-01-29,77300,20
2025-12-31,294700037,SENSEX26JAN77300PE,SENSEX,BFO,PE,2026-01-29,77300,20
2025-12-31,291751685,SENSEX26JAN77200PE,SENSEX,BFO,PE,2026-01-29,77200,20
2025-12-31,294804485,SENSEX26JAN77200CE,SENSEX,BFO,CE,2026-01-29,77200,20
2025-12-31,291932677,SENSEX26JAN77100CE,SENSEX,BFO,CE,2026-01-29,77100,20
2025-12-31,292829957,SENSEX26JAN77100PE,SENSEX,BFO,PE,2026-01-29,77100,20
2025-12-31,291505669,SENSEX26JAN77000PE,SENSEX,BFO,PE,2026-01-29,77000,20
2025-12-31,294569477,SENSEX26JAN77000CE,SENSEX,BFO,CE,2026-01-29,77000,20
2025-12-31,292516869,SENSEX26JAN76900CE,SENSEX,BFO,CE,2026-01-29,76900,20
2025-12-31,293217797,SENSEX26JAN76900PE,SENSEX,BFO,PE,2026-01-29,76900,20
2025-12-31,295284997,SENSEX26JAN76800PE,SENSEX,BFO,PE,2026-01-29,76800,20
2025-12-31,295428101,SENSEX26JAN76800CE,SENSEX,BFO,CE,2026-01-29,76800,20
2025-12-31,295169029,SENSEX26JAN76700CE,SENSEX,BFO,CE,2026-01-29,76700,20
2025-12-31,295317253,SENSEX26JAN76700PE,SENSEX,BFO,PE,2026-01-29,76700,20
2025-12-31,295220741,SENSEX26JAN76600PE,SENSEX,BFO,PE,2026-01-29,76600,20
2025-12-31,295354629,SENSEX26JAN76600CE,SENSEX,BFO,CE,2026-01-29,76600,20
2025-12-31,295256837,SENSEX26JAN76500PE,SENSEX,BFO,PE,2026-01-29,76500,20
2025-12-31,295272453,SENSEX26JAN76500CE,SENSEX,BFO,CE,2026-01-29,76500,20
2025-12-31,295164933,SENSEX26JAN76400PE,SENSEX,BFO,PE,2026-01-29,76400,20
2025-12-31,295307525,SENSEX26JAN76400CE,SENSEX,BFO,CE,2026-01-29,76400,20
2025-12-31,295709957,SENSEX26JAN76300CE,SENSEX,BFO,CE,2026-01-29,76300,20
2025-12-31,295776261,SENSEX26JAN76300PE,SENSEX,BFO,PE,2026-01-29,76300,20
2025-12-31,295727365,SENSEX26JAN76200CE,SENSEX,BFO,CE,2026-01-29,76200,20
2025-12-31,295791877,SENSEX26JAN76200PE,SENSEX,BFO,PE,2026-01-29,76200,20
2025-12-31,295686149,SENSEX26JAN76100CE,SENSEX,BFO,CE,2026-01-29,76100,20
2025-12-31,295750405,SENSEX26JAN76100PE,SENSEX,BFO,PE,2026-01-29,76100,20
2025-12-31,295762949,SENSEX26JAN76000PE,SENSEX,BFO,PE,2026-01-29,76000,20
2025-12-31,295769861,SENSEX26JAN76000CE,SENSEX,BFO,CE,2026-01-29,76000,20
2025-12-31,295948549,SENSEX26JAN75900CE,SENSEX,BFO,CE,2026-01-29,75900,20
2025-12-31,295987973,SENSEX26JAN75900PE,SENSEX,BFO,PE,2026-01-29,75900,20
2025-12-31,295852037,SENSEX26JAN75800PE,SENSEX,BFO,PE,2026-01-29,75800,20
2025-12-31,295996421,SENSEX26JAN75800CE,SENSEX,BFO,CE,2026-01-29,75800,20
2025-12-31,296026885,SENSEX26JAN75700CE,SENSEX,BFO,CE,2026-01-29,75700,20
2025-12-31,296109573,SENSEX26JAN75700PE,SENSEX,BFO,PE,2026-01-29,75700,20
2025-12-31,210672645,SENSEX2620578400PE,SENSEX,BFO,PE,2026-02-05,78400,20
2025-12-31,210673157,SENSEX2620585000CE,SENSEX,BFO,CE,2026-02-05,85000,20
2025-12-31,210673413,SENSEX2620588400PE,SENSEX,BFO,PE,2026-02-05,88400,20
2025-12-31,210673669,SENSEX2620581300CE,SENSEX,BFO,CE,2026-02-05,81300,20
2025-12-31,210674181,SENSEX2620584700PE,SENSEX,BFO,PE,2026-02-05,84700,20
2025-12-31,210675205,SENSEX2620591300CE,SENSEX,BFO,CE,2026-02-05,91300,20
2025-12-31,210675973,SENSEX2620589000PE,SENSEX,BFO,PE,2026-02-05,89000,20
2025-12-31,210676485,SENSEX2620578300CE,SENSEX,BFO,CE,2026-02-05,78300,20
2025-12-31,210676741,SENSEX2620583000PE,SENSEX,BFO,PE,2026-02-05,83000,20
2025-12-31,210676997,SENSEX2620585300PE,SENSEX,BFO,PE,2026-02-05,85300,20
2025-12-31,210677765,SENSEX2620581600PE,SENSEX,BFO,PE,2026-02-05,81600,20
2025-12-31,210678021,SENSEX2620586000CE,SENSEX,BFO,CE,2026-02-05,86000,20
2025-12-31,210678277,SENSEX2620588300CE,SENSEX,BFO,CE,2026-02-05,88300,20
2025-12-31,210678533,SENSEX2620593000PE,SENSEX,BFO,PE,2026-02-05,93000,20
2025-12-31,210679301,SENSEX2620580000CE,SENSEX,BFO,CE,2026-02-05,80000,20
2025-12-31,210679557,SENSEX2620582300CE,SENSEX,BFO,CE,2026-02-05,82300,20
2025-12-31,210679813,SENSEX2620584600CE,SENSEX,BFO,CE,2026-02-05,84600,20
2025-12-31,210680069,SENSEX2620586900CE,SENSEX,BFO,CE,2026-02-05,86900,20
2025-12-31,210680581,SENSEX2620591600PE,SENSEX,BFO,PE,2026-02-05,91600,20
2025-12-31,210681349,SENSEX2620580900CE,SENSEX,BFO,CE,2026-02-05,80900,20
2025-12-31,210682373,SENSEX2620578600PE,SENSEX,BFO,PE,2026-02-05,78600,20
2025-12-31,210682629,SENSEX2620590900CE,SENSEX,BFO,CE,2026-02-05,90900,20
2025-12-31,210682885,SENSEX2620586300PE,SENSEX,BFO,PE,2026-02-05,86300,20
2025-12-31,210683397,SENSEX2620588600PE,SENSEX,BFO,PE,2026-02-05,88600,20
2025-12-31,210684165,SENSEX2620582600PE,SENSEX,BFO,PE,2026-02-05,82600,20
2025-12-31,210684421,SENSEX2620584900PE,SENSEX,BFO,PE,2026-02-05,84900,20
2025-12-31,210684933,SENSEX2620591500CE,SENSEX,BFO,CE,2026-02-05,91500,20
2025-12-31,210685701,SENSEX2620578500CE,SENSEX,BFO,CE,2026-02-05,78500,20
2025-12-31,210685957,SENSEX2620583200PE,SENSEX,BFO,PE,2026-02-05,83200,20
2025-12-31,210686213,SENSEX2620586200CE,SENSEX,BFO,CE,2026-02-05,86200,20
2025-12-31,210686981,SENSEX2620588500CE,SENSEX,BFO,CE,2026-02-05,88500,20
2025-12-31,210688005,SENSEX2620580200CE,SENSEX,BFO,CE,2026-02-05,80200,20
2025-12-31,210688261,SENSEX2620582500CE,SENSEX,BFO,CE,2026-02-05,82500,20
2025-12-31,210688517,SENSEX2620584800CE,SENSEX,BFO,CE,2026-02-05,84800,20
2025-12-31,210688773,SENSEX2620591800PE,SENSEX,BFO,PE,2026-02-05,91800,20
2025-12-31,210689285,SENSEX2620590200CE,SENSEX,BFO,CE,2026-02-05,90200,20
2025-12-31,210689541,SENSEX2620592500CE,SENSEX,BFO,CE,2026-02-05,92500,20
2025-12-31,210690053,SENSEX2620578800PE,SENSEX,BFO,PE,2026-02-05,78800,20
2025-12-31,210691077,SENSEX2620584200PE,SENSEX,BFO,PE,2026-02-05,84200,20
2025-12-31,210691333,SENSEX2620586500PE,SENSEX,BFO,PE,2026-02-05,86500,20
2025-12-31,210691589,SENSEX2620588800PE,SENSEX,BFO,PE,2026-02-05,88800,20
2025-12-31,210691845,SENSEX2620580500PE,SENSEX,BFO,PE,2026-02-05,80500,20
2025-12-31,210692357,SENSEX2620582800PE,SENSEX,BFO,PE,2026-02-05,82800,20
2025-12-31,210692613,SENSEX2620592800PE,SENSEX,BFO,PE,2026-02-05,92800,20
2025-12-31,210694149,SENSEX2620578700CE,SENSEX,BFO,CE,2026-02-05,78700,20
2025-12-31,210694405,SENSEX2620581100PE,SENSEX,BFO,PE,2026-02-05,81100,20
2025-12-31,210695173,SENSEX2620584100CE,SENSEX,BFO,CE,2026-02-05,84100,20
2025-12-31,210695429,SENSEX2620586400CE,SENSEX,BFO,CE,2026-02-05,86400,20
2025-12-31,210695685,SENSEX2620588700CE,SENSEX,BFO,CE,2026-02-05,88700,20
2025-12-31,210695941,SENSEX2620591100PE,SENSEX,BFO,PE,2026-02-05,91100,20
2025-12-31,210696453,SENSEX2620580400CE,SENSEX,BFO,CE,2026-02-05,80400,20
2025-12-31,210696709,SENSEX2620582700CE,SENSEX,BFO,CE,2026-02-05,82700,20
2025-12-31,210697733,SENSEX2620578100PE,SENSEX,BFO,PE,2026-02-05,78100,20
2025-12-31,210697989,SENSEX2620590400CE,SENSEX,BFO,CE,2026-02-05,90400,20
2025-12-31,210698245,SENSEX2620592700CE,SENSEX,BFO,CE,2026-02-05,92700,20
2025-12-31,210699269,SENSEX2620588100PE,SENSEX,BFO,PE,2026-02-05,88100,20
2025-12-31,210699781,SENSEX2620582100PE,SENSEX,BFO,PE,2026-02-05,82100,20
2025-12-31,210700037,SENSEX2620584400PE,SENSEX,BFO,PE,2026-02-05,84400,20
2025-12-31,210700293,SENSEX2620586700PE,SENSEX,BFO,PE,2026-02-05,86700,20
2025-12-31,210701061,SENSEX2620580700PE,SENSEX,BFO,PE,2026-02-05,80700,20
2025-12-31,210701317,SENSEX2620592100PE,SENSEX,BFO,PE,2026-02-05,92100,20
2025-12-31,210701573,SENSEX2620590700PE,SENSEX,BFO,PE,2026-02-05,90700,20
2025-12-31,210701829,SENSEX2620578000CE,SENSEX,BFO,CE,2026-02-05,78000,20
2025-12-31,210702341,SENSEX2620578900CE,SENSEX,BFO,CE,2026-02-05,78900,20
2025-12-31,210702597,SENSEX2620588000CE,SENSEX,BFO,CE,2026-02-05,88000,20
2025-12-31,210703109,SENSEX2620582000CE,SENSEX,BFO,CE,2026-02-05,82000,20
2025-12-31,210703365,SENSEX2620584300CE,SENSEX,BFO,CE,2026-02-05,84300,20
2025-12-31,210703621,SENSEX2620586600CE,SENSEX,BFO,CE,2026-02-05,86600,20
2025-12-31,210704133,SENSEX2620588900CE,SENSEX,BFO,CE,2026-02-05,88900,20
2025-12-31,210704389,SENSEX2620591300PE,SENSEX,BFO,PE,2026-02-05,91300,20
2025-12-31,210704645,SENSEX2620580600CE,SENSEX,BFO,CE,2026-02-05,80600,20
2025-12-31,210704901,SENSEX2620582900CE,SENSEX,BFO,CE,2026-02-05,82900,20
2025-12-31,210705157,SENSEX2620592000CE,SENSEX,BFO,CE,2026-02-05,92000,20
2025-12-31,210705925,SENSEX2620578300PE,SENSEX,BFO,PE,2026-02-05,78300,20
2025-12-31,210706437,SENSEX2620590600CE,SENSEX,BFO,CE,2026-02-05,90600,20
2025-12-31,210706693,SENSEX2620592900CE,SENSEX,BFO,CE,2026-02-05,92900,20
2025-12-31,210707205,SENSEX2620586000PE,SENSEX,BFO,PE,2026-02-05,86000,20
2025-12-31,210707461,SENSEX2620588300PE,SENSEX,BFO,PE,2026-02-05,88300,20
2025-12-31,210707973,SENSEX2620577600CE,SENSEX,BFO,CE,2026-02-05,77600,20
2025-12-31,210708229,SENSEX2620579900CE,SENSEX,BFO,CE,2026-02-05,79900,20
2025-12-31,210708485,SENSEX2620580000PE,SENSEX,BFO,PE,2026-02-05,80000,20
2025-12-31,210708741,SENSEX2620582300PE,SENSEX,BFO,PE,2026-02-05,82300,20
2025-12-31,210708997,SENSEX2620584600PE,SENSEX,BFO,PE,2026-02-05,84600,20
2025-12-31,210709253,SENSEX2620586900PE,SENSEX,BFO,PE,2026-02-05,86900,20
2025-12-31,210709509,SENSEX2620580900PE,SENSEX,BFO,PE,2026-02-05,80900,20
2025-12-31,210709765,SENSEX2620590000PE,SENSEX,BFO,PE,2026-02-05,90000,20
2025-12-31,210710021,SENSEX2620592300PE,SENSEX,BFO,PE,2026-02-05,92300,20
2025-12-31,210710277,SENSEX2620590900PE,SENSEX,BFO,PE,2026-02-05,90900,20
2025-12-31,210710533,SENSEX2620578200CE,SENSEX,BFO,CE,2026-02-05,78200,20
2025-12-31,210711045,SENSEX2620588200CE,SENSEX,BFO,CE,2026-02-05,88200,20
2025-12-31,210711301,SENSEX2620582200CE,SENSEX,BFO,CE,2026-02-05,82200,20
2025-12-31,210711557,SENSEX2620584500CE,SENSEX,BFO,CE,2026-02-05,84500,20
2025-12-31,210711813,SENSEX2620586800CE,SENSEX,BFO,CE,2026-02-05,86800,20
2025-12-31,210712069,SENSEX2620580800CE,SENSEX,BFO,CE,2026-02-05,80800,20
2025-12-31,210712325,SENSEX2620592200CE,SENSEX,BFO,CE,2026-02-05,92200,20
2025-12-31,210712837,SENSEX2620578500PE,SENSEX,BFO,PE,2026-02-05,78500,20
2025-12-31,210713093,SENSEX2620590800CE,SENSEX,BFO,CE,2026-02-05,90800,20
2025-12-31,210713349,SENSEX2620579200CE,SENSEX,BFO,CE,2026-02-05,79200,20
2025-12-31,210713605,SENSEX2620586200PE,SENSEX,BFO,PE,2026-02-05,86200,20
2025-12-31,210713861,SENSEX2620588500PE,SENSEX,BFO,PE,2026-02-05,88500,20
2025-12-31,210714373,SENSEX2620577800CE,SENSEX,BFO,CE,2026-02-05,77800,20
2025-12-31,210714629,SENSEX2620580200PE,SENSEX,BFO,PE,2026-02-05,80200,20
2025-12-31,210714885,SENSEX2620582500PE,SENSEX,BFO,PE,2026-02-05,82500,20
2025-12-31,210715141,SENSEX2620584800PE,SENSEX,BFO,PE,2026-02-05,84800,20
2025-12-31,210715653,SENSEX2620587800CE,SENSEX,BFO,CE,2026-02-05,87800,20
2025-12-31,210715909,SENSEX2620590200PE,SENSEX,BFO,PE,2026-02-05,90200,20
2025-12-31,210716165,SENSEX2620592500PE,SENSEX,BFO,PE,2026-02-05,92500,20
2025-12-31,210718213,SENSEX2620586100CE,SENSEX,BFO,CE,2026-02-05,86100,20
2025-12-31,210718469,SENSEX2620588400CE,SENSEX,BFO,CE,2026-02-05,88400,20
2025-12-31,210718725,SENSEX2620580100CE,SENSEX,BFO,CE,2026-02-05,80100,20
2025-12-31,210718981,SENSEX2620582400CE,SENSEX,BFO,CE,2026-02-05,82400,20
2025-12-31,210719237,SENSEX2620584700CE,SENSEX,BFO,CE,2026-02-05,84700,20
2025-12-31,210720261,SENSEX2620590100CE,SENSEX,BFO,CE,2026-02-05,90100,20
2025-12-31,210720517,SENSEX2620592400CE,SENSEX,BFO,CE,2026-02-05,92400,20
2025-12-31,210721029,SENSEX2620578700PE,SENSEX,BFO,PE,2026-02-05,78700,20
2025-12-31,210721285,SENSEX2620577100CE,SENSEX,BFO,CE,2026-02-05,77100,20
2025-12-31,210721541,SENSEX2620579400CE,SENSEX,BFO,CE,2026-02-05,79400,20
2025-12-31,210721797,SENSEX2620584100PE,SENSEX,BFO,PE,2026-02-05,84100,20
2025-12-31,210722053,SENSEX2620586400PE,SENSEX,BFO,PE,2026-02-05,86400,20
2025-12-31,210722309,SENSEX2620588700PE,SENSEX,BFO,PE,2026-02-05,88700,20
2025-12-31,210723077,SENSEX2620580400PE,SENSEX,BFO,PE,2026-02-05,80400,20
2025-12-31,210723589,SENSEX2620582700PE,SENSEX,BFO,PE,2026-02-05,82700,20
2025-12-31,210723845,SENSEX2620589400CE,SENSEX,BFO,CE,2026-02-05,89400,20
2025-12-31,210724357,SENSEX2620585700CE,SENSEX,BFO,CE,2026-02-05,85700,20
2025-12-31,210724613,SENSEX2620590400PE,SENSEX,BFO,PE,2026-02-05,90400,20
2025-12-31,210724869,SENSEX2620592700PE,SENSEX,BFO,PE,2026-02-05,92700,20
2025-12-31,210725125,SENSEX2620577400PE,SENSEX,BFO,PE,2026-02-05,77400,20
2025-12-31,210725381,SENSEX2620579700PE,SENSEX,BFO,PE,2026-02-05,79700,20
2025-12-31,210725637,SENSEX2620584000CE,SENSEX,BFO,CE,2026-02-05,84000,20
2025-12-31,210725893,SENSEX2620586300CE,SENSEX,BFO,CE,2026-02-05,86300,20
2025-12-31,210726149,SENSEX2620589700PE,SENSEX,BFO,PE,2026-02-05,89700,20
2025-12-31,210726405,SENSEX2620580300CE,SENSEX,BFO,CE,2026-02-05,80300,20
2025-12-31,210726661,SENSEX2620582600CE,SENSEX,BFO,CE,2026-02-05,82600,20
2025-12-31,210727173,SENSEX2620578000PE,SENSEX,BFO,PE,2026-02-05,78000,20
2025-12-31,210727429,SENSEX2620590300CE,SENSEX,BFO,CE,2026-02-05,90300,20
2025-12-31,210727685,SENSEX2620592600CE,SENSEX,BFO,CE,2026-02-05,92600,20
2025-12-31,210728197,SENSEX2620588000PE,SENSEX,BFO,PE,2026-02-05,88000,20
2025-12-31,210728709,SENSEX2620577300CE,SENSEX,BFO,CE,2026-02-05,77300,20
2025-12-31,210729221,SENSEX2620579600CE,SENSEX,BFO,CE,2026-02-05,79600,20
2025-12-31,210729477,SENSEX2620582000PE,SENSEX,BFO,PE,2026-02-05,82000,20
