index,option_symbol,option_type,strike,expiry,option_token,lot_size,exchange,dte
NIFTY,NIFTY28DEC21000PE,PE,21000,2028-12-26,17350914,65,NFO,1063
NIFTY,NIFTY28DEC22000PE,PE,22000,2028-12-26,17351426,65,NFO,1063
NIFTY,NIFTY28DEC22500CE,CE,22500,2028-12-26,14213122,65,NFO,1063
NIFTY,NIFTY28DEC22500PE,PE,22500,2028-12-26,14213378,65,NFO,1063
NIFTY,NIFTY28DEC23000PE,PE,23000,2028-12-26,17351938,65,NFO,1063
NIFTY,NIFTY28DEC24000CE,CE,24000,2028-12-26,17352194,65,NFO,1063
NIFTY,NIFTY28DEC24000PE,PE,24000,2028-12-26,17352450,65,NFO,1063
NIFTY,NIFTY28DEC25000PE,PE,25000,2028-12-26,17352962,65,NFO,1063
NIFTY,NIFTY28DEC25500CE,CE,25500,2028-12-26,14213634,65,NFO,1063
NIFTY,NIFTY28DEC25500PE,PE,25500,2028-12-26,14213890,65,NFO,1063
NIFTY,NIFTY28DEC26000PE,PE,26000,2028-12-26,17353474,65,NFO,1063
NIFTY,NIFTY28DEC27000CE,CE,27000,2028-12-26,17353730,65,NFO,1063
NIFTY,NIFTY28DEC27000PE,PE,27000,2028-12-26,17353986,65,NFO,1063
NIFTY,NIFTY28DEC28000CE,CE,28000,2028-12-26,17354242,65,NFO,1063
NIFTY,NIFTY28DEC28500CE,CE,28500,2028-12-26,14214146,65,NFO,1063
NIFTY,NIFTY28DEC28500PE,PE,28500,2028-12-26,14214402,65,NFO,1063
NIFTY,NIFTY28DEC30000CE,CE,30000,2028-12-26,17355266,65,NFO,1063
NIFTY,NIFTY28DEC30000PE,PE,30000,2028-12-26,17355522,65,NFO,1063
NIFTY,NIFTY28DEC31500CE,CE,31500,2028-12-26,14214658,65,NFO,1063
NIFTY,NIFTY28DEC31500PE,PE,31500,2028-12-26,14214914,65,NFO,1063
NIFTY,NIFTY28DEC33000CE,CE,33000,2028-12-26,12082690,65,NFO,1063
NIFTY,NIFTY28DEC33000PE,PE,33000,2028-12-26,12082946,65,NFO,1063
NIFTY,NIFTY28DEC34500PE,PE,34500,2028-12-26,14215426,65,NFO,1063
NIFTY,NIFTY28DEC34500CE,CE,34500,2028-12-26,14215170,65,NFO,1063
NIFTY,NIFTY29JUN18000CE,CE,18000,2029-06-26,22940674,65,NFO,1245
NIFTY,NIFTY29JUN18000PE,PE,18000,2029-06-26,22940930,65,NFO,1245
NIFTY,NIFTY29JUN19500CE,CE,19500,2029-06-26,14222850,65,NFO,1245
NIFTY,NIFTY29JUN19500PE,PE,19500,2029-06-26,14223106,65,NFO,1245
NIFTY,NIFTY29JUN21000CE,CE,21000,2029-06-26,22943746,65,NFO,1245
NIFTY,NIFTY29JUN21000PE,PE,21000,2029-06-26,22944002,65,NFO,1245
NIFTY,NIFTY29JUN22500CE,CE,22500,2029-06-26,14223362,65,NFO,1245
NIFTY,NIFTY29JUN22500PE,PE,22500,2029-06-26,14223618,65,NFO,1245
NIFTY,NIFTY29JUN24000CE,CE,24000,2029-06-26,22945282,65,NFO,1245
NIFTY,NIFTY29JUN24000PE,PE,24000,2029-06-26,22945538,65,NFO,1245
NIFTY,NIFTY29JUN25500CE,CE,25500,2029-06-26,14223874,65,NFO,1245
NIFTY,NIFTY29JUN25500PE,PE,25500,2029-06-26,14224130,65,NFO,1245
NIFTY,NIFTY29JUN26000PE,PE,26000,2029-06-26,22946562,65,NFO,1245
NIFTY,NIFTY29JUN27000CE,CE,27000,2029-06-26,22946818,65,NFO,1245
NIFTY,NIFTY29JUN27000PE,PE,27000,2029-06-26,22947074,65,NFO,1245
NIFTY,NIFTY29JUN28500CE,CE,28500,2029-06-26,14224386,65,NFO,1245
NIFTY,NIFTY29JUN28500PE,PE,28500,2029-06-26,14224642,65,NFO,1245
NIFTY,NIFTY29JUN30000CE,CE,30000,2029-06-26,22948354,65,NFO,1245
NIFTY,NIFTY29JUN30000PE,PE,30000,2029-06-26,22948610,65,NFO,1245
NIFTY,NIFTY29JUN31500CE,CE,31500,2029-06-26,14224898,65,NFO,1245
NIFTY,NIFTY29JUN31500PE,PE,31500,2029-06-26,14225154,65,NFO,1245
NIFTY,NIFTY29JUN33000CE,CE,33000,2029-06-26,22949890,65,NFO,1245
NIFTY,NIFTY29JUN33000PE,PE,33000,2029-06-26,22950146,65,NFO,1245
NIFTY,NIFTY29JUN34500CE,CE,34500,2029-06-26,14225410,65,NFO,1245
NIFTY,NIFTY29JUN34500PE,PE,34500,2029-06-26,14225666,65,NFO,1245
NIFTY,NIFTY29DEC18000CE,CE,18000,2029-12-24,15715842,65,NFO,1426
NIFTY,NIFTY29DEC18000PE,PE,18000,2029-12-24,15716098,65,NFO,1426
NIFTY,NIFTY29DEC19500CE,CE,19500,2029-12-24,14233602,65,NFO,1426
NIFTY,NIFTY29DEC19500PE,PE,19500,2029-12-24,14233858,65,NFO,1426
NIFTY,NIFTY29DEC21000CE,CE,21000,2029-12-24,15784706,65,NFO,1426
NIFTY,NIFTY29DEC21000PE,PE,21000,2029-12-24,15784962,65,NFO,1426
NIFTY,NIFTY29DEC22500CE,CE,22500,2029-12-24,14234114,65,NFO,1426
NIFTY,NIFTY29DEC22500PE,PE,22500,2029-12-24,14234370,65,NFO,1426
NIFTY,NIFTY29DEC23000PE,PE,23000,2029-12-24,15807234,65,NFO,1426
NIFTY,NIFTY29DEC24000CE,CE,24000,2029-12-24,15807490,65,NFO,1426
NIFTY,NIFTY29DEC24000PE,PE,24000,2029-12-24,15807746,65,NFO,1426
NIFTY,NIFTY29DEC25000PE,PE,25000,2029-12-24,15813890,65,NFO,1426
NIFTY,NIFTY29DEC25500CE,CE,25500,2029-12-24,14234626,65,NFO,1426
NIFTY,NIFTY29DEC25500PE,PE,25500,2029-12-24,14234882,65,NFO,1426
NIFTY,NIFTY29DEC26000PE,PE,26000,2029-12-24,15815426,65,NFO,1426
NIFTY,NIFTY29DEC27000CE,CE,27000,2029-12-24,15819266,65,NFO,1426
NIFTY,NIFTY29DEC27000PE,PE,27000,2029-12-24,15819522,65,NFO,1426
NIFTY,NIFTY29DEC28500CE,CE,28500,2029-12-24,14235138,65,NFO,1426
NIFTY,NIFTY29DEC28500PE,PE,28500,2029-12-24,14235394,65,NFO,1426
NIFTY,NIFTY29DEC30000CE,CE,30000,2029-12-24,15854594,65,NFO,1426
NIFTY,NIFTY29DEC30000PE,PE,30000,2029-12-24,15854850,65,NFO,1426
NIFTY,NIFTY29DEC31500CE,CE,31500,2029-12-24,14235650,65,NFO,1426
NIFTY,NIFTY29DEC31500PE,PE,31500,2029-12-24,14235906,65,NFO,1426
NIFTY,NIFTY29DEC33000CE,CE,33000,2029-12-24,15873538,65,NFO,1426
NIFTY,NIFTY29DEC33000PE,PE,33000,2029-12-24,15873794,65,NFO,1426
NIFTY,NIFTY29DEC34500CE,CE,34500,2029-12-24,14236162,65,NFO,1426
NIFTY,NIFTY29DEC34500PE,PE,34500,2029-12-24,14236418,65,NFO,1426
NIFTY,NIFTY30JUN18000CE,CE,18000,2030-06-25,15588354,65,NFO,1609
NIFTY,NIFTY30JUN18000PE,PE,18000,2030-06-25,15588610,65,NFO,1609
NIFTY,NIFTY30JUN19500CE,CE,19500,2030-06-25,14244354,65,NFO,1609
NIFTY,NIFTY30JUN19500PE,PE,19500,2030-06-25,14244610,65,NFO,1609
NIFTY,NIFTY30JUN21000CE,CE,21000,2030-06-25,15589890,65,NFO,1609
NIFTY,NIFTY30JUN21000PE,PE,21000,2030-06-25,15590146,65,NFO,1609
NIFTY,NIFTY30JUN22500CE,CE,22500,2030-06-25,14244866,65,NFO,1609
NIFTY,NIFTY30JUN22500PE,PE,22500,2030-06-25,14245122,65,NFO,1609
NIFTY,NIFTY30JUN24000CE,CE,24000,2030-06-25,15591426,65,NFO,1609
NIFTY,NIFTY30JUN24000PE,PE,24000,2030-06-25,15591682,65,NFO,1609
NIFTY,NIFTY30JUN25500CE,CE,25500,2030-06-25,14245378,65,NFO,1609
NIFTY,NIFTY30JUN25500PE,PE,25500,2030-06-25,14245634,65,NFO,1609
NIFTY,NIFTY30JUN27000CE,CE,27000,2030-06-25,15592962,65,NFO,1609
NIFTY,NIFTY30JUN27000PE,PE,27000,2030-06-25,15593218,65,NFO,1609
NIFTY,NIFTY30JUN28500CE,CE,28500,2030-06-25,14245890,65,NFO,1609
NIFTY,NIFTY30JUN28500PE,PE,28500,2030-06-25,14246146,65,NFO,1609
NIFTY,NIFTY30JUN30000CE,CE,30000,2030-06-25,15599618,65,NFO,1609
NIFTY,NIFTY30JUN30000PE,PE,30000,2030-06-25,15600386,65,NFO,1609
NIFTY,NIFTY30JUN31500CE,CE,31500,2030-06-25,14246402,65,NFO,1609
NIFTY,NIFTY30JUN31500PE,PE,31500,2030-06-25,14246658,65,NFO,1609
NIFTY,NIFTY30JUN33000CE,CE,33000,2030-06-25,15601666,65,NFO,1609
NIFTY,NIFTY30JUN33000PE,PE,33000,2030-06-25,15601922,65,NFO,1609
NIFTY,NIFTY30JUN34500CE,CE,34500,2030-06-25,14246914,65,NFO,1609
NIFTY,NIFTY30JUN34500PE,PE,34500,2030-06-25,14247170,65,NFO,1609
NIFTY,NIFTY30DEC18000CE,CE,18000,2030-12-31,14258690,65,NFO,1798
NIFTY,NIFTY30DEC18000PE,PE,18000,2030-12-31,14258946,65,NFO,1798
NIFTY,NIFTY30DEC19500CE,CE,19500,2030-12-31,14259202,65,NFO,1798
NIFTY,NIFTY30DEC19500PE,PE,19500,2030-12-31,14259458,65,NFO,1798
NIFTY,NIFTY30DEC21000CE,CE,21000,2030-12-31,14259714,65,NFO,1798
NIFTY,NIFTY30DEC21000PE,PE,21000,2030-12-31,14259970,65,NFO,1798
NIFTY,NIFTY30DEC22500CE,CE,22500,2030-12-31,14260226,65,NFO,1798
NIFTY,NIFTY30DEC22500PE,PE,22500,2030-12-31,14260482,65,NFO,1798
NIFTY,NIFTY30DEC24000CE,CE,24000,2030-12-31,14273026,65,NFO,1798
NIFTY,NIFTY30DEC24000PE,PE,24000,2030-12-31,14273282,65,NFO,1798
NIFTY,NIFTY30DEC25500CE,CE,25500,2030-12-31,14273538,65,NFO,1798
NIFTY,NIFTY30DEC25500PE,PE,25500,2030-12-31,14273794,65,NFO,1798
NIFTY,NIFTY30DEC27000CE,CE,27000,2030-12-31,14274050,65,NFO,1798
NIFTY,NIFTY30DEC27000PE,PE,27000,2030-12-31,14274306,65,NFO,1798
NIFTY,NIFTY30DEC28500CE,CE,28500,2030-12-31,14274562,65,NFO,1798
NIFTY,NIFTY30DEC28500PE,PE,28500,2030-12-31,14274818,65,NFO,1798
NIFTY,NIFTY30DEC30000CE,CE,30000,2030-12-31,14275074,65,NFO,1798
NIFTY,NIFTY30DEC30000PE,PE,30000,2030-12-31,14275330,65,NFO,1798
NIFTY,NIFTY30DEC31500CE,CE,31500,2030-12-31,14275586,65,NFO,1798
NIFTY,NIFTY30DEC31500PE,PE,31500,2030-12-31,14275842,65,NFO,1798
NIFTY,NIFTY30DEC33000CE,CE,33000,2030-12-31,14276098,65,NFO,1798
NIFTY,NIFTY30DEC33000PE,PE,33000,2030-12-31,14276354,65,NFO,1798
NIFTY,NIFTY30DEC34500CE,CE,34500,2030-12-31,14277122,65,NFO,1798
NIFTY,NIFTY30DEC34500PE,PE,34500,2030-12-31,14277378,65,NFO,1798
SENSEX,SENSEX26JAN73700CE,CE,73700,2026-01-29,215862789,20,BFO,1
SENSEX,SENSEX26JAN73700PE,PE,73700,2026-01-29,215886853,20,BFO,1
SENSEX,SENSEX26JAN73800PE,PE,73800,2026-01-29,215858693,20,BFO,1
SENSEX,SENSEX26JAN73800CE,CE,73800,2026-01-29,215945989,20,BFO,1
SENSEX,SENSEX26JAN73900CE,CE,73900,2026-01-29,215566341,20,BFO,1
SENSEX,SENSEX26JAN73900PE,PE,73900,2026-01-29,215612421,20,BFO,1
SENSEX,SENSEX26JAN74000CE,CE,74000,2026-01-29,215689221,20,BFO,1
SENSEX,SENSEX26JAN74000PE,PE,74000,2026-01-29,215728133,20,BFO,1
SENSEX,SENSEX26JAN74100CE,CE,74100,2026-01-29,215314437,20,BFO,1
SENSEX,SENSEX26JAN74100PE,PE,74100,2026-01-29,215333381,20,BFO,1
SENSEX,SENSEX26JAN74200CE,CE,74200,2026-01-29,215341829,20,BFO,1
SENSEX,SENSEX26JAN74200PE,PE,74200,2026-01-29,215363333,20,BFO,1
SENSEX,SENSEX26JAN74300CE,CE,74300,2026-01-29,215319301,20,BFO,1
SENSEX,SENSEX26JAN74300PE,PE,74300,2026-01-29,215338757,20,BFO,1
SENSEX,SENSEX26JAN74400PE,PE,74400,2026-01-29,215316997,20,BFO,1
SENSEX,SENSEX26JAN74400CE,CE,74400,2026-01-29,215347461,20,BFO,1
SENSEX,SENSEX26JAN74500CE,CE,74500,2026-01-29,215325189,20,BFO,1
SENSEX,SENSEX26JAN74500PE,PE,74500,2026-01-29,215344133,20,BFO,1
SENSEX,SENSEX26JAN74600CE,CE,74600,2026-01-29,215301893,20,BFO,1
SENSEX,SENSEX26JAN74600PE,PE,74600,2026-01-29,215322117,20,BFO,1
SENSEX,SENSEX26JAN74700CE,CE,74700,2026-01-29,215217925,20,BFO,1
SENSEX,SENSEX26JAN74700PE,PE,74700,2026-01-29,215247109,20,BFO,1
SENSEX,SENSEX26JAN74800CE,CE,74800,2026-01-29,215194629,20,BFO,1
SENSEX,SENSEX26JAN74800PE,PE,74800,2026-01-29,215213573,20,BFO,1
SENSEX,SENSEX26JAN74900PE,PE,74900,2026-01-29,210312709,20,BFO,1
SENSEX,SENSEX26JAN74900CE,CE,74900,2026-01-29,210345221,20,BFO,1
SENSEX,SENSEX26JAN75000CE,CE,75000,2026-01-29,210307845,20,BFO,1
SENSEX,SENSEX26JAN75000PE,PE,75000,2026-01-29,210326789,20,BFO,1
SENSEX,SENSEX26JAN75100CE,CE,75100,2026-01-29,210284805,20,BFO,1
SENSEX,SENSEX26JAN75100PE,PE,75100,2026-01-29,210304261,20,BFO,1
SENSEX,SENSEX26JAN75200PE,PE,75200,2026-01-29,210262021,20,BFO,1
SENSEX,SENSEX26JAN75200CE,CE,75200,2026-01-29,210264837,20,BFO,1
SENSEX,SENSEX26JAN75300PE,PE,75300,2026-01-29,210254853,20,BFO,1
SENSEX,SENSEX26JAN75300CE,CE,75300,2026-01-29,210278405,20,BFO,1
SENSEX,SENSEX26JAN75400CE,CE,75400,2026-01-29,210246661,20,BFO,1
SENSEX,SENSEX26JAN75400PE,PE,75400,2026-01-29,210272261,20,BFO,1
SENSEX,SENSEX26JAN75500CE,CE,75500,2026-01-29,210241285,20,BFO,1
SENSEX,SENSEX26JAN75500PE,PE,75500,2026-01-29,210267141,20,BFO,1
SENSEX,SENSEX26JAN75600CE,CE,75600,2026-01-29,210072837,20,BFO,1
SENSEX,SENSEX26JAN75600PE,PE,75600,2026-01-29,210232069,20,BFO,1
SENSEX,SENSEX26JAN75700CE,CE,75700,2026-01-29,296026885,20,BFO,1
SENSEX,SENSEX26JAN75700PE,PE,75700,2026-01-29,296109573,20,BFO,1
SENSEX,SENSEX26JAN75800PE,PE,75800,2026-01-29,295852037,20,BFO,1
SENSEX,SENSEX26JAN75800CE,CE,75800,2026-01-29,295996421,20,BFO,1
SENSEX,SENSEX26JAN75900CE,CE,75900,2026-01-29,295948549,20,BFO,1
SENSEX,SENSEX26JAN75900PE,PE,75900,2026-01-29,295987973,20,BFO,1
SENSEX,SENSEX26JAN76000PE,PE,76000,2026-01-29,295762949,20,BFO,1
SENSEX,SENSEX26JAN76000CE,CE,76000,2026-01-29,295769861,20,BFO,1
SENSEX,SENSEX26JAN76100CE,CE,76100,2026-01-29,295686149,20,BFO,1
SENSEX,SENSEX26JAN76100PE,PE,76100,2026-01-29,295750405,20,BFO,1
SENSEX,SENSEX26JAN76200CE,CE,76200,2026-01-29,295727365,20,BFO,1
SENSEX,SENSEX26JAN76200PE,PE,76200,2026-01-29,295791877,20,BFO,1
SENSEX,SENSEX26JAN76300CE,CE,76300,2026-01-29,295709957,20,BFO,1
SENSEX,SENSEX26JAN76300PE,PE,76300,2026-01-29,295776261,20,BFO,1
SENSEX,SENSEX26JAN76400PE,PE,76400,2026-01-29,295164933,20,BFO,1
SENSEX,SENSEX26JAN76400CE,CE,76400,2026-01-29,295307525,20,BFO,1
SENSEX,SENSEX26JAN76500PE,PE,76500,2026-01-29,295256837,20,BFO,1
SENSEX,SENSEX26JAN76500CE,CE,76500,2026-01-29,295272453,20,BFO,1
SENSEX,SENSEX26JAN76600PE,PE,76600,2026-01-29,295220741,20,BFO,1
SENSEX,SENSEX26JAN76600CE,CE,76600,2026-01-29,295354629,20,BFO,1
SENSEX,SENSEX26JAN76700CE,CE,76700,2026-01-29,295169029,20,BFO,1
SENSEX,SENSEX26JAN76700PE,PE,76700,2026-01-29,295317253,20,BFO,1
SENSEX,SENSEX26JAN76800PE,PE,76800,2026-01-29,295284997,20,BFO,1
SENSEX,SENSEX26JAN76800CE,CE,76800,2026-01-29,295428101,20,BFO,1
SENSEX,SENSEX26JAN76900CE,CE,76900,2026-01-29,292516869,20,BFO,1
SENSEX,SENSEX26JAN76900PE,PE,76900,2026-01-29,293217797,20,BFO,1
SENSEX,SENSEX26JAN77000PE,PE,77000,2026-01-29,291505669,20,BFO,1
SENSEX,SENSEX26JAN77000CE,CE,77000,2026-01-29,294569477,20,BFO,1
SENSEX,SENSEX26JAN77100CE,CE,77100,2026-01-29,291932677,20,BFO,1
SENSEX,SENSEX26JAN77100PE,PE,77100,2026-01-29,292829957,20,BFO,1
SENSEX,SENSEX26JAN77200PE,PE,77200,2026-01-29,291751685,20,BFO,1
SENSEX,SENSEX26JAN77200CE,CE,77200,2026-01-29,294804485,20,BFO,1
SENSEX,SENSEX26JAN77300CE,CE,77300,2026-01-29,292323589,20,BFO,1
SENSEX,SENSEX26JAN77300PE,PE,77300,2026-01-29,294700037,20,BFO,1
SENSEX,SENSEX26JAN77400CE,CE,77400,2026-01-29,291221253,20,BFO,1
SENSEX,SENSEX26JAN77400PE,PE,77400,2026-01-29,292169221,20,BFO,1
SENSEX,SENSEX26JAN77500CE,CE,77500,2026-01-29,294099973,20,BFO,1
SENSEX,SENSEX26JAN77500PE,PE,77500,2026-01-29,294884613,20,BFO,1
SENSEX,SENSEX26JAN77600CE,CE,77600,2026-01-29,291433733,20,BFO,1
SENSEX,SENSEX26JAN77600PE,PE,77600,2026-01-29,292459781,20,BFO,1
SENSEX,SENSEX26JAN77700PE,PE,77700,2026-01-29,291319813,20,BFO,1
SENSEX,SENSEX26JAN77700CE,CE,77700,2026-01-29,294355973,20,BFO,1
SENSEX,SENSEX26JAN77800CE,CE,77800,2026-01-29,291645701,20,BFO,1
SENSEX,SENSEX26JAN77800PE,PE,77800,2026-01-29,292654085,20,BFO,1
SENSEX,SENSEX26JAN77900PE,PE,77900,2026-01-29,291531525,20,BFO,1
SENSEX,SENSEX26JAN77900CE,CE,77900,2026-01-29,294597381,20,BFO,1
SENSEX,SENSEX26JAN78000CE,CE,78000,2026-01-29,293070085,20,BFO,1
SENSEX,SENSEX26JAN78000PE,PE,78000,2026-01-29,293814277,20,BFO,1
SENSEX,SENSEX26JAN78100PE,PE,78100,2026-01-29,292936709,20,BFO,1
SENSEX,SENSEX26JAN78100CE,CE,78100,2026-01-29,294189829,20,BFO,1
SENSEX,SENSEX26JAN78200CE,CE,78200,2026-01-29,293328645,20,BFO,1
SENSEX,SENSEX26JAN78200PE,PE,78200,2026-01-29,294044677,20,BFO,1
SENSEX,SENSEX26JAN78300CE,CE,78300,2026-01-29,292487941,20,BFO,1
SENSEX,SENSEX26JAN78300PE,PE,78300,2026-01-29,293195013,20,BFO,1
SENSEX,SENSEX26JAN78400CE,CE,78400,2026-01-29,293557765,20,BFO,1
SENSEX,SENSEX26JAN78400PE,PE,78400,2026-01-29,294292997,20,BFO,1
SENSEX,SENSEX26JAN78500CE,CE,78500,2026-01-29,292669445,20,BFO,1
SENSEX,SENSEX26JAN78500PE,PE,78500,2026-01-29,293447941,20,BFO,1
SENSEX,SENSEX26JAN78600CE,CE,78600,2026-01-29,293751813,20,BFO,1
SENSEX,SENSEX26JAN78600PE,PE,78600,2026-01-29,294549765,20,BFO,1
SENSEX,SENSEX26JAN78700CE,CE,78700,2026-01-29,292867077,20,BFO,1
SENSEX,SENSEX26JAN78700PE,PE,78700,2026-01-29,293663749,20,BFO,1
SENSEX,SENSEX26JAN78800PE,PE,78800,2026-01-29,292764421,20,BFO,1
SENSEX,SENSEX26JAN78800CE,CE,78800,2026-01-29,293947397,20,BFO,1
SENSEX,SENSEX26JAN78900CE,CE,78900,2026-01-29,293102085,20,BFO,1
SENSEX,SENSEX26JAN78900PE,PE,78900,2026-01-29,293833733,20,BFO,1
SENSEX,SENSEX26JAN79000CE,CE,79000,2026-01-29,291409669,20,BFO,1
SENSEX,SENSEX26JAN79000PE,PE,79000,2026-01-29,292424709,20,BFO,1
SENSEX,SENSEX26JAN79100PE,PE,79100,2026-01-29,291299845,20,BFO,1
SENSEX,SENSEX26JAN79100CE,CE,79100,2026-01-29,294319109,20,BFO,1
SENSEX,SENSEX26JAN79200CE,CE,79200,2026-01-29,291621893,20,BFO,1
SENSEX,SENSEX26JAN79200PE,PE,79200,2026-01-29,292636933,20,BFO,1
SENSEX,SENSEX26JAN79300PE,PE,79300,2026-01-29,291507717,20,BFO,1
SENSEX,SENSEX26JAN79300CE,CE,79300,2026-01-29,294571269,20,BFO,1
SENSEX,SENSEX26JAN79400CE,CE,79400,2026-01-29,291937797,20,BFO,1
SENSEX,SENSEX26JAN79400PE,PE,79400,2026-01-29,294444805,20,BFO,1
SENSEX,SENSEX26JAN79500PE,PE,79500,2026-01-29,291755525,20,BFO,1
SENSEX,SENSEX26JAN79500CE,CE,79500,2026-01-29,294806533,20,BFO,1
SENSEX,SENSEX26JAN79600CE,CE,79600,2026-01-29,292326405,20,BFO,1
SENSEX,SENSEX26JAN79600PE,PE,79600,2026-01-29,294703877,20,BFO,1
SENSEX,SENSEX26JAN79700CE,CE,79700,2026-01-29,291223557,20,BFO,1
SENSEX,SENSEX26JAN79700PE,PE,79700,2026-01-29,292174341,20,BFO,1
SENSEX,SENSEX26JAN79800CE,CE,79800,2026-01-29,294103557,20,BFO,1
SENSEX,SENSEX26JAN79800PE,PE,79800,2026-01-29,294887429,20,BFO,1
SENSEX,SENSEX26JAN79900CE,CE,79900,2026-01-29,291437573,20,BFO,1
SENSEX,SENSEX26JAN79900PE,PE,79900,2026-01-29,292464645,20,BFO,1
SENSEX,SENSEX26JAN80000PE,PE,80000,2026-01-29,291439621,20,BFO,1
SENSEX,SENSEX26JAN80000CE,CE,80000,2026-01-29,294491397,20,BFO,1
SENSEX,SENSEX26JAN80100CE,CE,80100,2026-01-29,293615365,20,BFO,1
SENSEX,SENSEX26JAN80100PE,PE,80100,2026-01-29,294360069,20,BFO,1
SENSEX,SENSEX26JAN80200PE,PE,80200,2026-01-29,291652101,20,BFO,1
SENSEX,SENSEX26JAN80200CE,CE,80200,2026-01-29,294741509,20,BFO,1
SENSEX,SENSEX26JAN80300CE,CE,80300,2026-01-29,293792773,20,BFO,1
SENSEX,SENSEX26JAN80300PE,PE,80300,2026-01-29,294604549,20,BFO,1
SENSEX,SENSEX26JAN80400CE,CE,80400,2026-01-29,291134213,20,BFO,1
SENSEX,SENSEX26JAN80400PE,PE,80400,2026-01-29,293702661,20,BFO,1
SENSEX,SENSEX26JAN80500CE,CE,80500,2026-01-29,294009605,20,BFO,1
SENSEX,SENSEX26JAN80500PE,PE,80500,2026-01-29,294824965,20,BFO,1
SENSEX,SENSEX26JAN80600CE,CE,80600,2026-01-29,293161477,20,BFO,1
SENSEX,SENSEX26JAN80600PE,PE,80600,2026-01-29,293880837,20,BFO,1
SENSEX,SENSEX26JAN80700PE,PE,80700,2026-01-29,291245829,20,BFO,1
SENSEX,SENSEX26JAN80700CE,CE,80700,2026-01-29,294264325,20,BFO,1
SENSEX,SENSEX26JAN80800CE,CE,80800,2026-01-29,293422597,20,BFO,1
SENSEX,SENSEX26JAN80800PE,PE,80800,2026-01-29,294136581,20,BFO,1
SENSEX,SENSEX26JAN80900PE,PE,80900,2026-01-29,293283589,20,BFO,1
SENSEX,SENSEX26JAN80900CE,CE,80900,2026-01-29,294513157,20,BFO,1
SENSEX,SENSEX26JAN81000CE,CE,81000,2026-01-29,292982021,20,BFO,1
SENSEX,SENSEX26JAN81000PE,PE,81000,2026-01-29,293754373,20,BFO,1
SENSEX,SENSEX26JAN81100CE,CE,81100,2026-01-29,292050949,20,BFO,1
SENSEX,SENSEX26JAN81100PE,PE,81100,2026-01-29,292872453,20,BFO,1
SENSEX,SENSEX26JAN81200PE,PE,81200,2026-01-29,291819013,20,BFO,1
SENSEX,SENSEX26JAN81200CE,CE,81200,2026-01-29,293245445,20,BFO,1
SENSEX,SENSEX26JAN81300CE,CE,81300,2026-01-29,292392709,20,BFO,1
SENSEX,SENSEX26JAN81300PE,PE,81300,2026-01-29,293106181,20,BFO,1
SENSEX,SENSEX26JAN81400CE,CE,81400,2026-01-29,291266053,20,BFO,1
SENSEX,SENSEX26JAN81400PE,PE,81400,2026-01-29,292244997,20,BFO,1
SENSEX,SENSEX26JAN81500CE,CE,81500,2026-01-29,292613125,20,BFO,1
SENSEX,SENSEX26JAN81500PE,PE,81500,2026-01-29,293370885,20,BFO,1
SENSEX,SENSEX26JAN81600CE,CE,81600,2026-01-29,291485445,20,BFO,1
SENSEX,SENSEX26JAN81600PE,PE,81600,2026-01-29,292521477,20,BFO,1
SENSEX,SENSEX26JAN81700PE,PE,81700,2026-01-29,291360773,20,BFO,1
SENSEX,SENSEX26JAN81700CE,CE,81700,2026-01-29,292807429,20,BFO,1
SENSEX,SENSEX26JAN81800CE,CE,81800,2026-01-29,291724805,20,BFO,1
SENSEX,SENSEX26JAN81800PE,PE,81800,2026-01-29,292695557,20,BFO,1
SENSEX,SENSEX26JAN81900PE,PE,81900,2026-01-29,291572997,20,BFO,1
SENSEX,SENSEX26JAN81900CE,CE,81900,2026-01-29,294665221,20,BFO,1
SENSEX,SENSEX26JAN82000CE,CE,82000,2026-01-29,291334661,20,BFO,1
SENSEX,SENSEX26JAN82000PE,PE,82000,2026-01-29,293861637,20,BFO,1
SENSEX,SENSEX26JAN82100PE,PE,82100,2026-01-29,291230981,20,BFO,1
SENSEX,SENSEX26JAN82100CE,CE,82100,2026-01-29,294244101,20,BFO,1
SENSEX,SENSEX26JAN82200CE,CE,82200,2026-01-29,293392901,20,BFO,1
SENSEX,SENSEX26JAN82200PE,PE,82200,2026-01-29,294108933,20,BFO,1
SENSEX,SENSEX26JAN82300PE,PE,82300,2026-01-29,291441669,20,BFO,1
SENSEX,SENSEX26JAN82300CE,CE,82300,2026-01-29,294493957,20,BFO,1
SENSEX,SENSEX26JAN82400CE,CE,82400,2026-01-29,293617669,20,BFO,1
SENSEX,SENSEX26JAN82400PE,PE,82400,2026-01-29,294363653,20,BFO,1
SENSEX,SENSEX26JAN82500PE,PE,82500,2026-01-29,293490949,20,BFO,1
SENSEX,SENSEX26JAN82500CE,CE,82500,2026-01-29,294744837,20,BFO,1
SENSEX,SENSEX26JAN82600CE,CE,82600,2026-01-29,293795589,20,BFO,1
SENSEX,SENSEX26JAN82600PE,PE,82600,2026-01-29,294610693,20,BFO,1
SENSEX,SENSEX26JAN82700PE,PE,82700,2026-01-29,293703685,20,BFO,1
SENSEX,SENSEX26JAN82700CE,CE,82700,2026-01-29,292911621,20,BFO,1
SENSEX,SENSEX26JAN82800CE,CE,82800,2026-01-29,294011141,20,BFO,1
